user_id,age,gender,join_date,plan,churn_date,user_email
4530,48,M,2024-11-04,premium,,4530@naver.com
4531,43,M,2019-01-25,basic,,4531@gmail.com
4532,37,F,2025-01-11,basic,2025-09-16,4532@gmail.com
4533,52,M,2021-10-24,basic,,4533@daum.net
4534,19,M,2024-08-17,premium,,4534@daum.net
4535,34,M,2023-04-07,standard,,4535@gmail.com
4536,38,M,2025-08-24,basic,,4536@naver.com
4537,25,M,2020-01-25,premium,2024-10-16,4537@gmail.com
4538,37,F,2025-03-09,basic,,4538@daum.net
4539,23,M,2023-01-06,basic,,4539@daum.net
4540,41,M,2024-06-12,basic,2025-06-01,4540@daum.net
4541,45,F,2024-06-25,premium,,4541@naver.com
4542,37,M,2023-02-09,basic,,4542@naver.com
4543,18,F,2022-03-18,basic,,4543@daum.net
4544,24,M,2024-09-25,premium,,4544@naver.com
4545,40,F,2022-08-03,standard,,4545@naver.com
4546,34,M,2025-12-01,basic,,4546@daum.net
4547,18,F,2023-09-23,standard,,4547@naver.com
4548,46,F,2023-07-09,basic,,4548@daum.net
4549,35,F,2023-02-18,standard,,4549@naver.com
4550,26,F,2020-09-20,basic,,4550@daum.net
4551,44,M,2024-04-23,standard,,4551@gmail.com
4552,27,M,2020-10-03,standard,,4552@gmail.com
4553,27,F,2023-05-13,basic,2025-03-12,4553@gmail.com
4554,38,F,2024-08-23,basic,2024-09-26,4554@naver.com
4555,52,M,2022-03-14,basic,2024-04-09,4555@daum.net
4556,50,F,2026-01-06,standard,,4556@gmail.com
4557,38,F,2020-02-28,standard,,4557@gmail.com
4558,39,F,2020-06-28,standard,,4558@daum.net
4559,42,F,2021-02-24,premium,2024-03-19,4559@daum.net
4560,21,F,2025-11-17,premium,,4560@naver.com
4561,40,M,2022-10-15,premium,,4561@naver.com
4562,27,F,2020-11-25,standard,,4562@naver.com
4563,37,M,2025-11-05,basic,,4563@gmail.com
4564,32,M,2021-12-05,standard,,4564@gmail.com
4565,39,F,2020-11-21,basic,,4565@daum.net
4566,35,F,2025-06-10,basic,,4566@naver.com
4567,18,M,2020-02-05,basic,2025-09-10,4567@daum.net
4568,36,F,2025-10-27,basic,,4568@daum.net
4569,40,M,2019-04-29,standard,,4569@gmail.com
4570,38,M,2023-01-08,basic,2024-10-14,4570@gmail.com
4571,33,F,2023-02-17,basic,2025-06-10,4571@daum.net
4572,50,F,2025-09-26,premium,,4572@gmail.com
4573,37,M,2025-08-04,standard,,4573@naver.com
4574,38,M,2024-12-21,basic,,4574@daum.net
4575,44,F,2025-06-30,basic,,4575@daum.net
4576,38,M,2025-02-21,basic,,4576@daum.net
4577,25,F,2022-08-21,premium,,4577@gmail.com
4578,18,M,2025-02-26,basic,,4578@gmail.com
4579,29,F,2024-06-20,premium,,4579@gmail.com
4580,42,M,2021-09-27,basic,,4580@gmail.com
4581,30,M,2025-03-30,standard,2025-10-22,4581@gmail.com
4582,42,M,2019-03-21,basic,,4582@daum.net
4583,35,F,2019-09-24,standard,,4583@gmail.com
4584,47,F,2020-03-02,basic,,4584@daum.net
4585,31,F,2022-10-17,basic,,4585@naver.com
4586,39,M,2019-07-12,premium,,4586@naver.com
4587,39,M,2020-08-05,standard,2025-07-29,4587@gmail.com
4588,49,F,2020-09-19,basic,,4588@gmail.com
4589,18,M,2020-09-20,standard,,4589@naver.com
4590,29,F,2019-05-24,basic,,4590@gmail.com
4591,42,M,2020-08-03,premium,,4591@daum.net
4592,49,F,2020-12-18,standard,,4592@gmail.com
4593,36,F,2024-05-18,basic,,4593@gmail.com
4594,31,M,2023-03-06,basic,,4594@daum.net
4595,42,M,2021-03-26,basic,,4595@naver.com
4596,43,F,2020-01-01,premium,,4596@gmail.com
4597,30,M,2022-08-22,basic,,4597@daum.net
4598,37,F,2021-03-28,basic,,4598@gmail.com
4599,46,F,2023-12-11,standard,,4599@daum.net
4600,53,M,2020-08-03,basic,,4600@daum.net
4601,41,F,2026-01-25,basic,,4601@daum.net
4602,34,M,2019-09-04,standard,,4602@daum.net
4603,33,F,2024-12-02,basic,,4603@gmail.com
4604,40,M,2023-10-18,premium,,4604@daum.net
4605,33,F,2023-10-10,standard,2024-12-19,4605@gmail.com
4606,36,M,2025-05-01,basic,,4606@naver.com
4607,23,M,2022-03-15,standard,,4607@gmail.com
4608,47,M,2024-01-29,basic,,4608@naver.com
4609,23,M,2022-09-30,standard,,4609@daum.net
4610,30,F,2023-11-08,standard,,4610@naver.com
4611,35,M,2022-12-02,standard,,4611@gmail.com
4612,54,M,2025-12-21,standard,,4612@gmail.com
4613,30,M,2021-04-17,standard,2025-09-26,4613@daum.net
4614,27,M,2024-03-09,basic,,4614@naver.com
4615,28,M,2020-03-06,premium,,4615@naver.com
4616,51,M,2019-05-02,basic,2024-07-06,4616@naver.com
4617,18,F,2023-12-27,premium,,4617@gmail.com
4618,24,F,2020-07-19,standard,2024-04-14,4618@naver.com
4619,61,F,2019-02-10,basic,,4619@naver.com
4620,40,M,2023-07-10,basic,,4620@daum.net
4621,23,F,2023-05-04,premium,2025-12-12,4621@naver.com
4622,34,F,2023-07-14,premium,,4622@daum.net
4623,35,F,2022-03-21,standard,2024-10-03,4623@daum.net
4624,42,M,2024-11-26,basic,,4624@gmail.com
4625,52,M,2019-02-03,standard,,4625@naver.com
4626,38,M,2020-02-16,basic,,4626@naver.com
4627,29,M,2021-09-02,standard,,4627@gmail.com
4628,42,F,2025-12-16,basic,,4628@gmail.com
4629,27,M,2024-02-10,premium,,4629@daum.net
4630,24,M,2022-08-30,standard,,4630@naver.com
4631,18,M,2025-09-24,standard,,4631@gmail.com
4632,18,M,2025-07-11,standard,,4632@gmail.com
4633,25,M,2019-09-30,basic,,4633@gmail.com
4634,22,M,2022-10-02,basic,,4634@gmail.com
4635,37,F,2025-09-29,basic,,4635@gmail.com
4636,22,M,2020-04-29,basic,,4636@daum.net
4637,18,F,2020-02-13,basic,,4637@daum.net
4638,24,F,2021-06-28,standard,,4638@naver.com
4639,29,F,2025-11-14,standard,,4639@naver.com
4640,28,F,2020-07-26,standard,,4640@daum.net
4641,49,M,2023-07-04,premium,,4641@daum.net
4642,28,F,2020-11-15,premium,,4642@gmail.com
4643,43,F,2024-03-23,basic,,4643@daum.net
4644,34,M,2020-06-21,standard,2025-04-09,4644@gmail.com
4645,34,M,2019-04-16,premium,,4645@gmail.com
4646,26,F,2021-09-04,basic,2025-03-27,4646@naver.com
4647,33,M,2023-02-08,basic,,4647@daum.net
4648,26,F,2020-04-18,premium,,4648@gmail.com
4649,36,M,2023-07-03,standard,,4649@gmail.com
4650,32,M,2021-08-02,premium,,4650@gmail.com
4651,25,F,2019-04-02,premium,,4651@naver.com
4652,44,F,2023-05-18,basic,,4652@daum.net
4653,38,F,2019-04-09,standard,,4653@gmail.com
4654,30,F,2020-06-04,standard,,4654@gmail.com
4655,35,F,2020-02-29,basic,,4655@gmail.com
4656,33,M,2019-05-13,basic,,4656@gmail.com
4657,25,F,2021-12-01,basic,,4657@gmail.com
4658,35,M,2025-03-08,standard,,4658@naver.com
4659,28,M,2021-03-02,standard,,4659@naver.com
4660,25,F,2020-09-11,premium,,4660@naver.com
4661,18,M,2024-09-21,basic,,4661@daum.net
4662,30,F,2025-08-22,standard,,4662@naver.com
4663,40,M,2021-02-19,basic,,4663@gmail.com
4664,27,M,2019-05-03,premium,,4664@naver.com
4665,59,M,2024-05-23,standard,,4665@gmail.com
4666,43,F,2023-08-13,standard,,4666@daum.net
4667,47,F,2026-01-27,basic,,4667@gmail.com
4668,42,M,2023-09-19,basic,,4668@gmail.com
4669,53,M,2025-08-05,basic,,4669@daum.net
4670,26,M,2020-02-09,standard,,4670@naver.com
4671,18,M,2020-03-03,basic,,4671@gmail.com
4672,30,F,2023-09-19,premium,,4672@daum.net
4673,40,F,2024-04-21,basic,,4673@gmail.com
4674,36,M,2021-09-30,standard,2024-05-14,4674@daum.net
4675,37,M,2022-01-21,basic,,4675@daum.net
4676,47,F,2021-09-15,basic,,4676@naver.com
4677,38,M,2019-05-05,standard,,4677@naver.com
4678,42,M,2025-03-22,basic,,4678@naver.com
4679,25,F,2025-06-07,standard,,4679@naver.com
4680,23,M,2025-10-02,standard,,4680@gmail.com
4681,50,M,2022-07-30,basic,,4681@gmail.com
4682,35,M,2020-03-16,standard,,4682@gmail.com
4683,28,F,2021-11-12,standard,2024-03-01,4683@daum.net
4684,28,M,2023-11-07,basic,,4684@gmail.com
4685,28,F,2020-03-24,basic,,4685@naver.com
4686,27,M,2020-02-05,basic,,4686@daum.net
4687,21,M,2026-01-14,basic,,4687@daum.net
4688,19,F,2019-04-01,basic,,4688@gmail.com
4689,32,M,2023-03-30,standard,,4689@gmail.com
4690,28,M,2020-01-23,basic,2025-05-06,4690@daum.net
4691,45,M,2019-02-26,premium,2024-09-08,4691@gmail.com
4692,37,F,2023-07-02,standard,,4692@gmail.com
4693,37,M,2020-04-21,basic,,4693@daum.net
4694,27,F,2024-02-25,standard,,4694@daum.net
4695,33,M,2022-11-13,basic,2024-08-10,4695@daum.net
4696,38,M,2022-08-06,basic,,4696@daum.net
4697,41,M,2020-03-08,premium,,4697@gmail.com
4698,33,M,2025-09-30,standard,,4698@gmail.com
4699,45,F,2021-08-22,basic,,4699@gmail.com
4700,34,M,2024-06-02,premium,2025-03-17,4700@gmail.com
4701,42,F,2020-05-14,premium,,4701@daum.net
4702,29,M,2020-02-23,standard,,4702@gmail.com
4703,18,F,2023-10-13,standard,2024-05-19,4703@naver.com
4704,37,M,2020-06-22,standard,,4704@daum.net
4705,41,F,2022-10-12,standard,,4705@daum.net
4706,40,M,2023-03-24,standard,,4706@gmail.com
4707,38,F,2019-11-13,premium,,4707@naver.com
4708,31,F,2021-05-13,standard,2024-10-30,4708@naver.com
4709,26,F,2020-05-15,basic,,4709@daum.net
4710,40,M,2019-01-03,basic,,4710@naver.com
4711,38,F,2025-09-24,basic,,4711@gmail.com
4712,28,M,2019-03-04,basic,,4712@daum.net
4713,45,M,2024-11-18,basic,,4713@daum.net
4714,25,M,2021-11-22,standard,,4714@naver.com
4715,28,F,2020-12-18,premium,,4715@gmail.com
4716,50,M,2022-09-18,basic,2025-05-17,4716@naver.com
4717,43,F,2020-09-19,basic,2024-06-08,4717@daum.net
4718,30,F,2023-08-20,premium,2024-07-17,4718@daum.net
4719,37,M,2019-07-28,standard,2024-05-19,4719@naver.com
4720,36,M,2024-05-30,standard,,4720@gmail.com
4721,18,F,2024-05-31,standard,,4721@naver.com
4722,25,M,2025-11-14,standard,,4722@daum.net
4723,33,M,2020-06-07,basic,,4723@daum.net
4724,30,M,2024-12-12,basic,,4724@gmail.com
4725,36,F,2021-08-16,standard,,4725@gmail.com
4726,45,M,2021-07-10,basic,,4726@naver.com
4727,31,M,2023-06-28,basic,,4727@gmail.com
4728,23,M,2022-10-16,standard,,4728@daum.net
4729,37,M,2020-08-17,standard,,4729@gmail.com
4730,31,F,2020-07-13,standard,,4730@naver.com
4731,32,F,2023-08-12,standard,,4731@daum.net
4732,31,F,2025-11-14,standard,,4732@daum.net
4733,56,F,2020-08-17,basic,,4733@daum.net
4734,18,M,2022-10-18,premium,,4734@gmail.com
4735,30,F,2021-03-05,premium,,4735@daum.net
4736,34,F,2020-10-08,basic,,4736@naver.com
4737,26,F,2024-08-21,standard,,4737@gmail.com
4738,43,F,2024-02-19,basic,,4738@naver.com
4739,42,M,2022-05-26,premium,,4739@naver.com
4740,34,F,2022-06-17,standard,,4740@naver.com
4741,31,M,2022-01-06,standard,,4741@gmail.com
4742,33,F,2026-01-25,premium,,4742@naver.com
4743,33,M,2025-09-16,standard,,4743@naver.com
4744,33,F,2019-07-13,basic,,4744@gmail.com
4745,32,F,2024-10-14,standard,,4745@daum.net
4746,37,F,2021-05-18,standard,,4746@gmail.com
4747,42,M,2023-08-19,basic,,4747@daum.net
4748,22,F,2025-09-05,standard,,4748@gmail.com
4749,23,F,2021-12-27,standard,,4749@daum.net
4750,18,F,2022-04-09,standard,2025-08-15,4750@naver.com
4751,43,F,2023-06-10,premium,,4751@gmail.com
4752,37,F,2021-03-18,standard,,4752@gmail.com
4753,39,F,2020-11-13,standard,2025-11-03,4753@daum.net
4754,20,M,2023-04-16,standard,,4754@daum.net
4755,52,M,2020-06-21,basic,2025-05-14,4755@gmail.com
4756,28,F,2023-09-18,basic,2024-12-11,4756@naver.com
4757,36,F,2020-10-08,premium,,4757@naver.com
4758,43,M,2019-08-29,standard,,4758@gmail.com
4759,24,M,2019-09-19,standard,,4759@naver.com
4760,29,M,2020-11-02,basic,,4760@daum.net
4761,36,F,2019-09-22,basic,,4761@daum.net
4762,63,F,2021-03-11,basic,,4762@daum.net
4763,37,F,2021-12-18,standard,,4763@gmail.com
4764,50,M,2020-09-28,standard,2024-03-07,4764@gmail.com
4765,46,M,2022-10-15,basic,,4765@naver.com
4766,38,F,2021-09-18,standard,,4766@gmail.com
4767,24,M,2019-07-27,premium,,4767@naver.com
4768,45,M,2021-05-16,premium,2024-07-27,4768@gmail.com
4769,19,M,2019-02-01,premium,2024-04-16,4769@gmail.com
4770,50,F,2024-03-09,standard,,4770@gmail.com
4771,36,M,2022-02-21,standard,,4771@gmail.com
4772,18,M,2023-04-01,standard,,4772@daum.net
4773,31,M,2020-01-04,basic,,4773@gmail.com
4774,41,F,2022-01-16,premium,,4774@daum.net
4775,32,M,2024-09-26,standard,,4775@gmail.com
4776,41,M,2020-06-02,standard,,4776@gmail.com
4777,25,M,2025-12-23,basic,,4777@naver.com
4778,21,M,2021-12-25,basic,,4778@daum.net
4779,33,F,2019-12-20,premium,,4779@gmail.com
4780,34,F,2020-04-12,basic,,4780@gmail.com
4781,31,M,2022-04-11,basic,,4781@daum.net
4782,46,F,2025-10-02,standard,,4782@naver.com
4783,25,M,2022-05-07,standard,,4783@naver.com
4784,37,F,2020-03-26,basic,,4784@daum.net
4785,35,M,2021-10-01,basic,,4785@daum.net
4786,18,M,2025-02-01,standard,,4786@naver.com
4787,21,F,2025-12-24,premium,,4787@naver.com
4788,34,F,2023-05-14,standard,,4788@gmail.com
4789,54,F,2025-02-20,standard,,4789@gmail.com
4790,40,F,2024-10-01,basic,2024-12-19,4790@naver.com
4791,18,F,2022-01-03,standard,,4791@gmail.com
4792,18,F,2025-04-20,standard,,4792@daum.net
4793,41,M,2019-07-15,premium,,4793@daum.net
4794,33,M,2024-09-13,standard,,4794@gmail.com
4795,45,F,2023-02-14,basic,,4795@naver.com
4796,25,F,2023-03-07,basic,,4796@gmail.com
4797,38,F,2025-08-19,standard,,4797@naver.com
4798,42,M,2020-11-22,basic,,4798@gmail.com
4799,30,M,2020-05-27,standard,,4799@naver.com
4800,30,M,2023-09-06,standard,2024-04-16,4800@naver.com
4801,34,F,2021-12-18,basic,2024-03-02,4801@naver.com
4802,39,M,2019-01-13,standard,,4802@naver.com
4803,34,F,2022-07-18,standard,,4803@gmail.com
4804,44,M,2021-09-04,premium,,4804@daum.net
4805,29,M,2024-10-23,basic,,4805@daum.net
4806,21,F,2025-01-31,basic,,4806@daum.net
4807,54,M,2019-12-26,basic,,4807@naver.com
4808,28,F,2023-02-12,basic,,4808@daum.net
4809,28,M,2024-02-14,standard,,4809@naver.com
4810,33,M,2020-11-06,basic,,4810@daum.net
4811,35,F,2024-03-24,basic,2025-03-15,4811@gmail.com
4812,30,F,2025-04-29,premium,,4812@gmail.com
4813,34,M,2020-03-21,basic,,4813@naver.com
4814,34,M,2019-02-09,basic,,4814@naver.com
4815,36,F,2023-02-06,premium,,4815@daum.net
4816,18,F,2025-04-05,standard,,4816@gmail.com
4817,53,F,2023-11-03,basic,,4817@daum.net
4818,33,F,2024-05-20,premium,,4818@gmail.com
4819,40,M,2024-02-08,standard,,4819@naver.com
4820,20,F,2020-01-15,basic,,4820@daum.net
4821,29,F,2019-06-24,basic,,4821@naver.com
4822,27,F,2019-06-12,premium,2024-10-08,4822@daum.net
4823,49,F,2025-12-22,basic,,4823@daum.net
4824,28,F,2025-09-29,standard,,4824@daum.net
4825,42,F,2024-11-29,basic,,4825@naver.com
4826,27,M,2019-06-23,basic,,4826@naver.com
4827,29,M,2025-04-20,premium,,4827@gmail.com
4828,32,F,2025-11-27,premium,,4828@naver.com
4829,47,F,2024-07-25,basic,,4829@daum.net
4830,18,M,2021-12-25,basic,,4830@naver.com
4831,21,M,2019-08-29,standard,2025-05-27,4831@naver.com
4832,18,F,2021-07-04,standard,,4832@gmail.com
4833,23,F,2020-06-12,standard,,4833@naver.com
4834,26,F,2023-08-11,basic,,4834@gmail.com
4835,18,M,2025-04-05,premium,,4835@daum.net
4836,27,M,2022-07-08,basic,,4836@naver.com
4837,18,M,2019-05-05,basic,,4837@gmail.com
4838,24,F,2021-10-07,basic,,4838@gmail.com
4839,46,M,2022-10-09,basic,2024-08-28,4839@daum.net
4840,38,F,2023-07-17,standard,,4840@daum.net
4841,36,F,2019-04-16,basic,,4841@daum.net
4842,24,F,2021-06-25,standard,,4842@gmail.com
4843,19,F,2021-06-30,basic,,4843@gmail.com
4844,23,F,2019-03-30,basic,2025-11-04,4844@gmail.com
4845,34,F,2021-06-24,premium,,4845@daum.net
4846,43,M,2024-11-05,standard,,4846@daum.net
4847,43,M,2019-12-03,basic,,4847@daum.net
4848,40,F,2022-08-25,basic,,4848@gmail.com
4849,27,M,2023-08-28,standard,,4849@gmail.com
4850,34,F,2023-11-14,standard,,4850@daum.net
4851,31,M,2021-05-04,standard,2024-08-21,4851@daum.net
4852,32,F,2023-01-29,standard,,4852@daum.net
4853,54,M,2024-02-16,basic,,4853@gmail.com
4854,18,F,2023-05-10,premium,,4854@gmail.com
4855,32,M,2024-12-10,basic,,4855@gmail.com
4856,46,F,2020-07-21,basic,,4856@daum.net
4857,19,M,2019-10-07,standard,,4857@daum.net
4858,28,F,2025-08-17,basic,,4858@naver.com
4859,29,M,2024-03-16,standard,,4859@gmail.com
4860,32,F,2022-03-05,basic,,4860@daum.net
4861,18,F,2023-01-17,standard,2025-02-18,4861@gmail.com
4862,40,F,2025-07-11,standard,,4862@daum.net
4863,41,F,2022-05-14,standard,2024-02-07,4863@daum.net
4864,39,F,2024-09-20,standard,,4864@daum.net
4865,25,F,2023-03-11,basic,,4865@daum.net
4866,35,M,2024-02-09,premium,,4866@naver.com
4867,25,F,2023-02-12,standard,,4867@naver.com
4868,31,M,2022-04-06,standard,,4868@gmail.com
4869,56,F,2023-10-12,basic,,4869@daum.net
4870,35,M,2019-02-28,basic,,4870@daum.net
4871,22,M,2024-11-10,basic,,4871@gmail.com
4872,36,F,2021-03-27,standard,2024-10-18,4872@daum.net
4873,20,M,2022-11-13,premium,,4873@gmail.com
4874,22,M,2023-09-18,premium,2025-05-06,4874@naver.com
4875,24,M,2021-04-28,standard,2024-08-24,4875@gmail.com
4876,30,F,2021-05-06,standard,,4876@naver.com
4877,43,M,2020-04-03,standard,,4877@naver.com
4878,40,M,2019-09-14,basic,,4878@naver.com
4879,39,F,2024-09-16,standard,2024-09-19,4879@daum.net
4880,23,F,2022-09-02,standard,,4880@daum.net
4881,29,M,2023-10-26,basic,,4881@naver.com
4882,37,F,2020-02-05,basic,,4882@daum.net
4883,28,M,2025-01-17,basic,,4883@naver.com
4884,31,F,2021-03-04,standard,,4884@gmail.com
4885,38,M,2022-04-07,basic,2024-07-19,4885@gmail.com
4886,31,M,2022-07-23,basic,,4886@gmail.com
4887,36,M,2024-04-10,basic,2025-07-02,4887@daum.net
4888,50,F,2019-10-29,standard,,4888@naver.com
4889,32,M,2025-06-07,premium,,4889@naver.com
4890,46,F,2019-10-19,premium,,4890@naver.com
4891,40,M,2023-07-09,premium,2025-12-06,4891@daum.net
4892,19,F,2020-06-28,basic,,4892@naver.com
4893,23,F,2025-07-19,basic,,4893@gmail.com
4894,26,M,2023-03-13,standard,,4894@gmail.com
4895,25,M,2021-09-25,standard,2024-03-14,4895@naver.com
4896,33,M,2025-08-13,standard,,4896@naver.com
4897,40,F,2020-11-24,basic,2024-07-08,4897@daum.net
4898,47,M,2020-09-11,premium,,4898@naver.com
4899,37,F,2019-10-19,basic,,4899@daum.net
4900,30,M,2024-02-08,standard,,4900@naver.com
4901,18,F,2019-03-05,premium,,4901@naver.com
4902,35,F,2020-05-05,standard,,4902@naver.com
4903,34,M,2025-06-12,standard,,4903@naver.com
4904,36,M,2023-07-04,standard,,4904@daum.net
4905,55,F,2022-03-13,standard,,4905@gmail.com
4906,46,M,2019-12-23,standard,,4906@naver.com
4907,42,F,2024-12-28,standard,,4907@gmail.com
4908,24,F,2024-12-29,basic,,4908@daum.net
4909,29,M,2019-04-30,standard,2025-03-20,4909@daum.net
4910,33,M,2024-04-07,standard,2024-04-16,4910@naver.com
4911,26,M,2021-05-02,standard,2025-02-15,4911@daum.net
4912,39,M,2023-10-30,standard,,4912@naver.com
4913,38,F,2021-02-02,basic,,4913@gmail.com
4914,23,F,2019-02-07,standard,,4914@naver.com
4915,46,M,2024-05-06,premium,,4915@daum.net
4916,35,F,2024-12-06,basic,,4916@gmail.com
4917,18,M,2023-11-07,basic,,4917@gmail.com
4918,33,F,2020-01-26,basic,,4918@gmail.com
4919,37,F,2022-03-11,standard,,4919@daum.net
4920,44,M,2022-10-13,basic,,4920@naver.com
4921,31,F,2024-08-17,standard,,4921@daum.net
4922,42,F,2024-07-04,basic,,4922@daum.net
4923,36,M,2025-04-18,basic,,4923@naver.com
4924,21,M,2023-06-25,basic,2024-08-14,4924@daum.net
4925,20,F,2025-08-31,basic,,4925@gmail.com
4926,45,M,2024-10-22,standard,,4926@gmail.com
4927,46,M,2020-06-02,premium,,4927@naver.com
4928,37,M,2024-01-10,standard,,4928@naver.com
4929,49,F,2019-08-09,premium,,4929@gmail.com
4930,45,M,2024-05-12,basic,,4930@gmail.com
4931,41,M,2020-07-27,premium,,4931@gmail.com
4932,25,M,2021-02-12,standard,,4932@daum.net
4933,51,M,2023-01-26,standard,,4933@daum.net
4934,39,F,2021-09-08,standard,,4934@daum.net
4935,30,M,2023-08-05,basic,,4935@naver.com
4936,27,F,2022-07-22,basic,,4936@naver.com
4937,37,M,2023-07-06,basic,,4937@daum.net
4938,18,F,2023-02-27,standard,2025-06-14,4938@naver.com
4939,41,M,2020-06-17,standard,,4939@gmail.com
4940,24,F,2023-11-27,premium,,4940@naver.com
4941,38,M,2025-10-18,basic,,4941@daum.net
4942,29,F,2022-12-09,standard,2024-03-07,4942@naver.com
4943,31,M,2023-04-22,standard,,4943@daum.net
4944,26,M,2024-01-15,basic,,4944@daum.net
4945,32,F,2019-08-08,basic,,4945@gmail.com
4946,53,M,2020-01-26,standard,,4946@daum.net
4947,48,M,2022-12-16,standard,2024-03-17,4947@naver.com
4948,38,F,2021-10-19,basic,,4948@naver.com
4949,34,F,2023-11-28,basic,,4949@gmail.com
4950,42,F,2025-06-23,basic,,4950@naver.com
4951,45,F,2023-04-02,premium,2024-05-08,4951@gmail.com
4952,26,M,2020-07-15,standard,,4952@gmail.com
4953,33,M,2021-03-06,basic,,4953@daum.net
4954,18,F,2020-01-08,standard,,4954@gmail.com
4955,45,M,2019-09-10,premium,2024-02-13,4955@naver.com
4956,55,M,2024-04-13,basic,,4956@gmail.com
4957,35,M,2023-11-28,basic,,4957@gmail.com
4958,18,M,2020-05-18,basic,,4958@naver.com
4959,40,M,2023-12-31,basic,,4959@daum.net
4960,25,M,2022-03-31,standard,,4960@daum.net
4961,27,F,2025-03-19,standard,,4961@naver.com
4962,40,F,2024-01-18,standard,,4962@naver.com
4963,37,F,2020-12-01,basic,,4963@daum.net
4964,29,M,2022-06-09,standard,,4964@gmail.com
4965,28,M,2020-08-27,basic,,4965@daum.net
4966,35,F,2025-05-23,basic,,4966@gmail.com
4967,30,M,2022-08-25,basic,,4967@gmail.com
4968,23,M,2025-03-24,premium,,4968@naver.com
4969,31,F,2022-08-16,standard,,4969@gmail.com
4970,37,F,2022-07-26,standard,2024-07-20,4970@daum.net
4971,32,M,2020-04-23,standard,,4971@daum.net
4972,20,F,2025-10-24,basic,,4972@naver.com
4973,44,F,2023-10-09,standard,,4973@daum.net
4974,18,F,2021-01-25,standard,,4974@daum.net
4975,30,M,2024-12-14,premium,,4975@daum.net
4976,28,F,2020-08-28,standard,,4976@daum.net
4977,35,F,2019-09-08,basic,,4977@naver.com
4978,40,M,2023-10-02,premium,,4978@gmail.com
4979,45,F,2024-04-22,standard,2025-06-16,4979@daum.net
4980,27,F,2023-01-23,basic,2024-05-18,4980@naver.com
4981,40,M,2024-01-22,basic,,4981@daum.net
4982,36,M,2020-10-12,basic,,4982@daum.net
4983,18,M,2020-12-20,standard,,4983@gmail.com
4984,53,F,2021-08-19,standard,,4984@naver.com
4985,20,M,2020-06-21,basic,,4985@gmail.com
4986,38,M,2020-08-26,basic,,4986@gmail.com
4987,38,M,2019-05-04,standard,,4987@daum.net
4988,37,F,2020-09-05,standard,2025-04-24,4988@daum.net
4989,29,F,2022-11-18,basic,,4989@daum.net
4990,42,M,2021-08-10,basic,,4990@daum.net
4991,18,F,2022-01-16,premium,,4991@naver.com
4992,33,M,2021-04-05,premium,2024-04-28,4992@naver.com
4993,28,M,2019-01-17,basic,,4993@daum.net
4994,27,F,2024-12-02,standard,,4994@naver.com
4995,38,M,2019-03-27,premium,,4995@naver.com
4996,45,F,2022-08-20,basic,2025-03-10,4996@gmail.com
4997,31,F,2019-12-04,premium,,4997@daum.net
4998,42,F,2022-05-22,standard,,4998@daum.net
4999,34,M,2022-06-28,standard,2024-04-10,4999@daum.net
5000,25,M,2019-03-23,standard,,5000@naver.com
5001,31,M,2022-08-05,basic,,5001@gmail.com
5002,31,F,2022-04-12,standard,,5002@gmail.com
5003,27,F,2022-03-14,standard,,5003@naver.com
5004,38,F,2023-06-04,basic,,5004@daum.net
5005,36,F,2021-04-25,standard,,5005@daum.net
5006,18,M,2024-07-09,premium,,5006@daum.net
5007,18,F,2020-09-08,premium,2025-06-28,5007@naver.com
5008,38,F,2021-07-10,standard,2025-07-10,5008@daum.net
5009,26,M,2022-04-28,basic,,5009@daum.net
5010,37,F,2020-12-21,basic,2024-03-30,5010@gmail.com
5011,42,F,2022-10-13,basic,,5011@daum.net
5012,21,F,2024-12-16,premium,,5012@gmail.com
5013,20,F,2019-12-28,standard,,5013@naver.com
5014,51,M,2019-08-01,premium,,5014@daum.net
5015,38,F,2022-07-23,basic,,5015@naver.com
5016,30,M,2025-05-27,premium,,5016@daum.net
5017,25,F,2020-08-29,premium,2025-11-19,5017@gmail.com
5018,29,M,2020-07-31,standard,,5018@naver.com
5019,22,F,2020-01-19,premium,,5019@daum.net
5020,43,M,2025-07-19,standard,,5020@naver.com
5021,26,M,2019-08-27,basic,,5021@daum.net
5022,45,M,2023-06-22,basic,,5022@naver.com
5023,30,F,2021-09-11,basic,,5023@daum.net
5024,24,M,2021-12-02,basic,,5024@naver.com
5025,30,M,2024-01-15,standard,2025-10-05,5025@daum.net
5026,18,M,2022-02-04,basic,2024-10-07,5026@gmail.com
5027,33,M,2019-03-01,basic,,5027@gmail.com
5028,32,F,2022-12-28,basic,2024-04-16,5028@gmail.com
5029,42,M,2019-03-08,standard,,5029@daum.net
5030,18,M,2024-12-25,premium,,5030@gmail.com
5031,46,M,2025-09-15,standard,,5031@gmail.com
5032,42,M,2024-12-07,standard,,5032@daum.net
5033,47,M,2021-12-07,premium,,5033@naver.com
5034,33,M,2021-12-10,standard,,5034@gmail.com
5035,44,M,2023-02-24,standard,,5035@gmail.com
5036,19,M,2025-01-07,standard,,5036@gmail.com
5037,41,M,2024-05-04,premium,,5037@daum.net
5038,26,F,2022-05-07,basic,,5038@naver.com
5039,18,M,2024-10-02,standard,,5039@daum.net
5040,23,F,2021-12-17,standard,,5040@gmail.com
